close,date,high,low,open,quoteVolume,volume,weightedAverage
0.00249965,2015-02-26 12:00:00,0.00249965,0.00249965,0.00249965,19.99985997,0.04999264,0.00249965
0.00249965,2015-02-26 16:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-02-26 20:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-02-27 00:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-02-27 04:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-02-27 08:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-02-27 12:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-02-27 16:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-02-27 20:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-02-28 00:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-02-28 04:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-02-28 08:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-02-28 12:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-02-28 16:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-02-28 20:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-03-01 00:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-03-01 04:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-03-01 08:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.00249965,2015-03-01 12:00:00,0.00249965,0.00249965,0.00249965,0.0,0.0,0.00249965
0.0249966,2015-03-01 16:00:00,0.0249966,0.0249966,0.0249966,0.0654401,0.00163578,0.0249966
0.0249966,2015-03-01 20:00:00,0.0249966,0.0249966,0.0249966,0.0,0.0,0.0249966
0.0249966,2015-03-02 00:00:00,0.0249966,0.0249966,0.0249966,0.0,0.0,0.0249966
0.0249966,2015-03-02 04:00:00,0.0249966,0.0249966,0.0249966,0.0,0.0,0.0249966
0.0249966,2015-03-02 08:00:00,0.0249966,0.0249966,0.0249966,0.0,0.0,0.0249966
0.0249966,2015-03-02 12:00:00,0.0249966,0.0249966,0.0249966,0.0,0.0,0.0249966
0.0249966,2015-03-02 16:00:00,0.0249966,0.0249966,0.0249966,0.0,0.0,0.0249966
0.0249966,2015-03-02 20:00:00,0.0249966,0.0249966,0.0249966,0.0,0.0,0.0249966
0.0249966,2015-03-03 00:00:00,0.0249966,0.0249966,0.0249966,0.0,0.0,0.0249966
0.00225,2015-03-03 04:00:00,0.00225,0.00225,0.00225,500.0,1.125,0.00225
0.00225015,2015-03-03 08:00:00,0.0114,0.00225015,0.008335,27490.66109041,250.44349963,0.00911013
0.00225015,2015-03-03 12:00:00,0.00225015,0.00225015,0.00225015,0.0,0.0,0.00225015
0.00225015,2015-03-03 16:00:00,0.00225015,0.00225015,0.00225015,18.36722944,0.04132902,0.00225015
0.00225015,2015-03-03 20:00:00,0.00225015,0.00225015,0.00225015,0.0,0.0,0.00225015
0.00225015,2015-03-04 00:00:00,0.00225015,0.00225015,0.00225015,0.0,0.0,0.00225015
0.00225015,2015-03-04 04:00:00,0.00225015,0.00225015,0.00225015,0.0,0.0,0.00225015
0.009569,2015-03-04 08:00:00,0.01013985,0.00901398,0.00901398,183.74236699,1.74924153,0.00952007
0.009569,2015-03-04 12:00:00,0.009569,0.009569,0.009569,0.0,0.0,0.009569
0.009569,2015-03-04 16:00:00,0.009569,0.009569,0.009569,0.0,0.0,0.009569
0.009569,2015-03-04 20:00:00,0.009569,0.009569,0.009569,0.0,0.0,0.009569
0.01125845,2015-03-05 00:00:00,0.01125845,0.01125845,0.01125845,172.65831957,1.94386505,0.01125845
0.0114,2015-03-05 04:00:00,0.0114,0.01125845,0.01125845,1616.96082634,18.27904809,0.01130457
0.0115,2015-03-05 08:00:00,0.0115,0.0115,0.0115,500.0,5.75,0.0115
0.0115,2015-03-05 12:00:00,0.0115,0.0115,0.0115,0.0,0.0,0.0115
0.0115,2015-03-05 16:00:00,0.0115,0.0115,0.0115,0.0,0.0,0.0115
0.0115,2015-03-05 20:00:00,0.0115,0.0115,0.0115,0.0,0.0,0.0115
0.0115,2015-03-06 00:00:00,0.0115,0.0115,0.0115,0.0,0.0,0.0115
0.0115,2015-03-06 04:00:00,0.0115,0.0115,0.0115,0.0,0.0,0.0115
0.0115,2015-03-06 08:00:00,0.0115,0.0115,0.0115,0.0,0.0,0.0115
0.0115,2015-03-06 12:00:00,0.0115,0.0115,0.0115,0.0,0.0,0.0115
0.0115,2015-03-06 16:00:00,0.0115,0.0115,0.0115,0.0,0.0,0.0115
0.011,2015-03-06 20:00:00,0.01100001,0.011,0.01100001,2.59107698,0.02850186,0.011
0.011,2015-03-07 00:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-07 04:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-07 08:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-07 12:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-07 16:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-07 20:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-08 00:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-08 04:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-08 08:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-08 12:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-08 16:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-08 20:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-09 00:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-09 04:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-09 08:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-09 12:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-09 16:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-09 20:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-10 00:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-10 04:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-10 08:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-10 12:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-10 16:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-10 20:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-11 00:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-11 04:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-11 08:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.011,2015-03-11 12:00:00,0.011,0.011,0.011,0.0,0.0,0.011
0.0111,2015-03-11 16:00:00,0.0111,0.0111,0.0111,90.09009009,0.99999999,0.0111
0.0111,2015-03-11 20:00:00,0.0111,0.0111,0.0111,0.0,0.0,0.0111
0.0111,2015-03-12 00:00:00,0.0111,0.0111,0.0111,0.0,0.0,0.0111
0.0111,2015-03-12 04:00:00,0.0111,0.0111,0.0111,0.0,0.0,0.0111
0.0111,2015-03-12 08:00:00,0.0111,0.0111,0.0111,0.0,0.0,0.0111
0.0111,2015-03-12 12:00:00,0.0111,0.0111,0.0111,0.0,0.0,0.0111
0.0111,2015-03-12 16:00:00,0.0111,0.0111,0.0111,0.0,0.0,0.0111
0.0111,2015-03-12 20:00:00,0.0111,0.0111,0.0111,0.0,0.0,0.0111
0.0111,2015-03-13 00:00:00,0.0111,0.0111,0.0111,0.0,0.0,0.0111
0.01099999,2015-03-13 04:00:00,0.01099999,0.01099999,0.01099999,0.09090917,0.00099999,0.01099999
0.01099999,2015-03-13 08:00:00,0.01099999,0.01099999,0.01099999,0.0,0.0,0.01099999
0.01099999,2015-03-13 12:00:00,0.01099999,0.01099999,0.01099999,0.0,0.0,0.01099999
0.01099999,2015-03-13 16:00:00,0.01099999,0.01099999,0.01099999,0.0,0.0,0.01099999
0.01099999,2015-03-13 20:00:00,0.01099999,0.01099999,0.01099999,0.0,0.0,0.01099999
0.01099999,2015-03-14 00:00:00,0.01099999,0.01099999,0.01099999,0.0,0.0,0.01099999
0.01099999,2015-03-14 04:00:00,0.01099999,0.01099999,0.01099999,0.0,0.0,0.01099999
0.0109998,2015-03-14 08:00:00,0.01099989,0.01099976,0.01099989,5589.90972809,61.4879394,0.0109998
0.0109998,2015-03-14 12:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-14 16:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-14 20:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-15 00:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-15 04:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-15 08:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-15 12:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-15 16:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-15 20:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-16 00:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-16 04:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-16 08:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-16 12:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-16 16:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-16 20:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-17 00:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-17 04:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-17 08:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-17 12:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.0109998,2015-03-17 16:00:00,0.0109998,0.0109998,0.0109998,0.0,0.0,0.0109998
0.00356027,2015-03-17 20:00:00,0.00356027,0.00356027,0.00356027,0.54311052,0.00193362,0.00356027
0.00356027,2015-03-18 00:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-18 04:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-18 08:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-18 12:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-18 16:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-18 20:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-19 00:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-19 04:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-19 08:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-19 12:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-19 16:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-19 20:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-20 00:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-20 04:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-20 08:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-20 12:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-20 16:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-20 20:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-21 00:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-21 04:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-21 08:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-21 12:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-21 16:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-21 20:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-22 00:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-22 04:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-22 08:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-22 12:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-22 16:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-22 20:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-23 00:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-23 04:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-23 08:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-23 12:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-23 16:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-23 20:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-24 00:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-24 04:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-24 08:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-24 12:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-24 16:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-24 20:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-25 00:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-25 04:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-25 08:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-25 12:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-25 16:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-25 20:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-26 00:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-26 04:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-26 08:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-26 12:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-26 16:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-26 20:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-27 00:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-27 04:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-27 08:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-27 12:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-27 16:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-27 20:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-28 00:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-28 04:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-28 08:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-28 12:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-28 16:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-28 20:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-29 00:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-29 04:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-29 08:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-29 12:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.00356027,2015-03-29 16:00:00,0.00356027,0.00356027,0.00356027,0.0,0.0,0.00356027
0.01149987,2015-03-29 20:00:00,0.01149987,0.01149987,0.01149987,0.08838709,0.00101644,0.01149987
0.01149987,2015-03-30 00:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-03-30 04:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-03-30 08:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-03-30 12:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-03-30 16:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-03-30 20:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-03-31 00:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-03-31 04:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-03-31 08:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-03-31 12:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.00356514,2015-03-31 16:00:00,0.00356514,0.00356514,0.00356514,0.06530922,0.00023283,0.00356514
0.00356514,2015-03-31 20:00:00,0.00356514,0.00356514,0.00356514,0.0,0.0,0.00356514
0.00356514,2015-04-01 00:00:00,0.00356514,0.00356514,0.00356514,0.0,0.0,0.00356514
0.00356514,2015-04-01 04:00:00,0.00356514,0.00356514,0.00356514,0.0,0.0,0.00356514
0.00356514,2015-04-01 08:00:00,0.00356514,0.00356514,0.00356514,0.0,0.0,0.00356514
0.00356514,2015-04-01 12:00:00,0.00356514,0.00356514,0.00356514,0.0,0.0,0.00356514
0.01149987,2015-04-01 16:00:00,0.01149987,0.01149987,0.01149987,0.0172628,0.00019851,0.01149987
0.01149987,2015-04-01 20:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-02 00:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-02 04:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-02 08:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-02 12:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-02 16:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-02 20:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-03 00:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-03 04:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-03 08:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-03 12:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-03 16:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-03 20:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-04 00:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-04 04:00:00,0.01149987,0.01149987,0.01149987,0.15730526,0.00180899,0.01149987
0.01149987,2015-04-04 08:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-04 12:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-04 16:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-04 20:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-05 00:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-05 04:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-05 08:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-05 12:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-05 16:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-05 20:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-06 00:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-06 04:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-06 08:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-06 12:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-06 16:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-06 20:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-07 00:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-07 04:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-07 08:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-07 12:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-07 16:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-07 20:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-08 00:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
0.01149987,2015-04-08 04:00:00,0.01149987,0.01149987,0.01149987,0.0,0.0,0.01149987
