,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,240.25,2015-02-20 11:00:00,240.25,240.25,240.25,0.0,0.0,240.25
1,240.25,2015-02-20 13:00:00,240.25,240.25,240.25,0.0,0.0,240.25
2,240.25,2015-02-20 15:00:00,240.25,240.25,240.25,0.0,0.0,240.25
3,240.25,2015-02-20 17:00:00,240.25,240.25,240.25,0.0,0.0,240.25
4,240.25,2015-02-20 19:00:00,240.25,240.25,240.25,0.0,0.0,240.25
5,240.25,2015-02-20 21:00:00,240.25,240.25,240.25,0.0,0.0,240.25
6,240.25,2015-02-20 23:00:00,240.25,240.25,240.25,0.0,0.0,240.25
7,240.25,2015-02-21 01:00:00,240.25,240.25,240.25,0.0,0.0,240.25
8,240.25,2015-02-21 03:00:00,240.25,240.25,240.25,0.0,0.0,240.25
9,240.25,2015-02-21 05:00:00,240.25,240.25,240.25,0.0,0.0,240.25
10,240.25,2015-02-21 07:00:00,240.25,240.25,240.25,0.0,0.0,240.25
11,240.25,2015-02-21 09:00:00,240.25,240.25,240.25,0.0,0.0,240.25
12,240.25,2015-02-21 11:00:00,240.25,240.25,240.25,0.0,0.0,240.25
13,240.25,2015-02-21 13:00:00,240.25,240.25,240.25,0.0,0.0,240.25
14,240.25,2015-02-21 15:00:00,240.25,240.25,240.25,0.0,0.0,240.25
15,240.25,2015-02-21 17:00:00,240.25,240.25,240.25,0.0,0.0,240.25
16,245.0,2015-02-21 18:00:00,245.0,245.0,245.0,0.06009077,14.72223865,245.0
17,245.0,2015-02-21 20:00:00,245.0,245.0,245.0,0.0,0.0,245.0
18,245.0,2015-02-21 22:00:00,245.0,245.0,245.0,0.0,0.0,245.0
19,245.0,2015-02-22 00:00:00,245.0,245.0,245.0,0.0102,2.499,245.0
20,249.0,2015-02-22 02:00:00,249.0,249.0,249.0,0.01001607,2.49400143,249.0
21,249.0,2015-02-22 04:00:00,249.0,249.0,249.0,0.0,0.0,249.0
22,249.0,2015-02-22 06:00:00,249.0,249.0,249.0,0.0,0.0,249.0
23,245.0,2015-02-22 08:00:00,245.0,245.0,245.0,0.01819196,4.4570302,245.0
24,245.0,2015-02-22 10:00:00,245.0,245.0,245.0,0.0,0.0,245.0
25,245.0,2015-02-22 12:00:00,245.0,245.0,245.0,0.0,0.0,245.0
26,244.0,2015-02-22 14:00:00,245.00001722,244.0,245.00001722,0.20900653,51.03221976,244.1656716
